order_id,customer_id,store_id,channel,order_date,order_total,status,delivery_date
ORD020945,CUST01741,STR041,Online,2022-10-23,17960.0,Cancelled,
ORD020946,CUST03601,STR018,Online,2023-09-13,20140.0,Delivered,2023-12-02
ORD020947,CUST04812,STR040,In-Store,2022-11-19,10849.0,Delivered,2022-11-24
ORD020948,CUST01724,STR004,In-Store,2023-09-18,26880.0,Delivered,2023-10-02
ORD020949,CUST02551,STR043,Mobile App,2023-06-30,6570.0,Cancelled,
ORD020950,CUST02708,STR008,Mobile App,2023-09-19,720.0,Delivered,2023-12-07
ORD020951,CUST03659,STR012,Online,2023-01-26,7752.0,Shipped,
ORD020952,CUST03604,STR027,In-Store,2023-09-06,6075.0,Delivered,2023-11-10
ORD020953,CUST00024,STR031,Online,2022-12-07,171.0,Delivered,2023-06-08
ORD020954,CUST00851,STR039,In-Store,2023-06-11,2080.5,Processing,
ORD020955,CUST02338,STR010,Online,2022-10-07,8670.0,Delivered,2023-10-07
ORD020956,CUST04063,STR044,Online,2023-02-23,22840.0,Delivered,2023-07-30
ORD020957,CUST02889,STR030,Online,2023-01-09,13704.0,Delivered,2023-09-13
ORD020958,CUST00268,STR037,Online,2023-01-15,18514.0,Delivered,2023-08-22
ORD020959,CUST03479,STR003,Online,2022-03-13,44452.0,Delivered,2023-09-09
ORD020960,CUST01954,STR038,Online,2022-03-15,10460.0,Delivered,2023-09-29
ORD020961,CUST04413,STR023,Online,2023-12-15,2328.0,Delivered,2023-12-18
ORD020962,CUST00603,STR041,In-Store,2022-07-12,9120.0,Delivered,2023-03-01
ORD020963,CUST04426,STR050,Online,2023-02-10,15416.5,Delivered,2023-10-01
ORD020964,CUST01839,STR045,In-Store,2023-04-24,13464.0,Shipped,
ORD020965,CUST02726,STR045,In-Store,2022-04-06,23760.0,Delivered,2023-03-11
ORD020966,CUST02857,STR016,In-Store,2023-04-29,17340.5,Delivered,2023-08-15
ORD020967,CUST04893,STR002,In-Store,2023-01-06,6246.0,Delivered,2023-10-27
ORD020968,CUST02434,STR050,Online,2022-05-28,24650.0,Delivered,2022-09-11
ORD020969,CUST00031,STR015,In-Store,2022-01-30,41520.0,Delivered,2023-09-02
ORD020970,CUST01321,STR039,Online,2022-11-15,16580.0,Delivered,2023-01-22
ORD020971,CUST03427,STR035,In-Store,2022-12-17,38983.5,Delivered,2023-03-18
ORD020972,CUST04330,STR019,Mobile App,2022-08-29,25100.0,Delivered,2023-06-07
ORD020973,CUST03260,STR018,Online,2022-12-20,7320.0,Delivered,2023-10-04
ORD020974,CUST02168,STR038,In-Store,2022-11-11,18677.0,Shipped,
ORD020975,CUST01433,STR039,In-Store,2023-08-27,15746.0,Delivered,2023-10-06
ORD020976,CUST04774,STR027,Mobile App,2023-03-12,3622.5,Delivered,2023-09-26
ORD020977,CUST00588,STR001,In-Store,2023-02-13,24800.0,Delivered,2023-12-19
ORD020978,CUST00804,STR026,Mobile App,2022-12-21,8328.0,Delivered,2023-09-27
ORD020979,CUST03301,STR024,In-Store,2023-05-20,450.0,Processing,
ORD020980,CUST00644,STR036,In-Store,2022-07-06,27600.0,Delivered,2023-01-17
ORD020981,CUST02775,STR029,Mobile App,2022-07-27,16594.0,Delivered,2023-07-19
ORD020982,CUST00585,STR050,In-Store,2022-01-06,35292.0,Delivered,2022-08-04
ORD020983,CUST03589,STR016,In-Store,2023-01-29,2718.0,Delivered,2023-04-30
ORD020984,CUST04968,STR026,Online,2023-04-01,8848.5,Delivered,2023-08-05
ORD020985,CUST03001,STR006,Online,2023-09-09,17150.0,Shipped,
ORD020986,CUST03698,STR011,In-Store,2022-06-09,173964.5,Shipped,
ORD020987,CUST04927,STR029,In-Store,2022-12-27,24250.0,Delivered,2023-04-02
ORD020988,CUST00608,STR047,In-Store,2022-04-27,3400.0,Delivered,2023-09-12
ORD020989,CUST00226,STR050,Online,2022-01-01,2074.0,Shipped,
ORD020990,CUST04744,STR044,Mobile App,2023-05-13,19120.0,Delivered,2023-12-02
ORD020991,CUST02466,STR001,Online,2022-12-16,19556.0,Delivered,2023-12-30
ORD020992,CUST03973,STR017,Mobile App,2022-09-22,2700.0,Delivered,2023-09-28
ORD020993,CUST02291,STR048,Online,2022-03-19,299957.0,Shipped,
ORD020994,CUST03177,STR029,Online,2023-01-25,10410.0,Processing,
ORD020995,CUST00549,STR035,Online,2022-01-22,17200.0,Delivered,2023-07-09
ORD020996,CUST03055,STR029,In-Store,2023-03-18,800.0,Shipped,
ORD020997,CUST03211,STR027,In-Store,2022-01-09,21538.0,Delivered,2022-11-23
ORD020998,CUST02474,STR041,In-Store,2023-11-29,13240.0,Delivered,2023-12-04
ORD020999,CUST04918,STR006,Online,2023-07-04,17421.5,Delivered,2023-10-19
ORD021000,CUST03251,STR001,In-Store,2023-07-15,12710.0,Delivered,2023-11-09
ORD021001,CUST00032,STR045,In-Store,2023-10-03,1220.0,Processing,
ORD021002,CUST04338,STR004,In-Store,2023-03-28,49796.0,Delivered,2023-12-04
ORD021003,CUST03666,STR046,Online,2022-01-19,8346.0,Delivered,2022-01-25
ORD021004,CUST04724,STR007,In-Store,2022-08-11,324.0,Delivered,2023-08-07
ORD021005,CUST01250,STR018,In-Store,2022-02-20,246144.0,Delivered,2023-08-24
ORD021006,CUST01748,STR031,Online,2022-07-24,9832.5,Cancelled,
ORD021007,CUST01947,STR044,In-Store,2023-05-06,6025.0,Delivered,2023-08-12
ORD021008,CUST00022,STR049,In-Store,2022-02-19,7866.0,Delivered,2023-12-27
ORD021009,CUST02942,STR043,Online,2022-05-31,33926.0,Delivered,2023-05-28
ORD021010,CUST01371,STR020,In-Store,2023-02-19,13880.0,Delivered,2023-08-12
ORD021011,CUST01051,STR041,Online,2022-10-17,209800.0,Delivered,2023-01-27
ORD021012,CUST03678,STR021,In-Store,2023-03-16,576.0,Delivered,2023-05-07
ORD021013,CUST02101,STR042,Online,2022-06-06,13200.0,Delivered,2022-11-29
ORD021014,CUST02643,STR005,In-Store,2023-01-08,5500.0,Delivered,2023-02-01
ORD021015,CUST00376,STR025,Mobile App,2022-03-26,13148.0,Delivered,2023-10-15
ORD021016,CUST03393,STR002,Mobile App,2022-12-02,15787.5,Delivered,2023-11-13
ORD021017,CUST00370,STR011,In-Store,2023-06-21,95679.5,Shipped,
ORD021018,CUST01490,STR025,Online,2022-11-14,77630.0,Delivered,2022-11-30
ORD021019,CUST01664,STR049,Online,2023-06-05,6943.0,Delivered,2023-06-26
ORD021020,CUST00688,STR004,Online,2023-04-12,5520.0,Delivered,2023-07-12
ORD021021,CUST02380,STR017,Online,2023-12-23,21200.0,Delivered,2023-12-28
ORD021022,CUST02960,STR039,In-Store,2023-11-07,16000.0,Delivered,2023-12-08
ORD021023,CUST00969,STR003,In-Store,2022-10-12,25209.0,Delivered,2022-12-28
ORD021024,CUST04343,STR046,Online,2022-11-01,11870.0,Delivered,2023-10-07
ORD021025,CUST04704,STR026,Online,2023-10-10,1602.0,Delivered,2023-11-14
ORD021026,CUST00795,STR020,In-Store,2023-02-08,25146.0,Delivered,2023-10-26
ORD021027,CUST02712,STR015,In-Store,2022-04-14,63098.0,Shipped,
ORD021028,CUST04025,STR043,Online,2022-02-06,109157.0,Delivered,2023-01-28
ORD021029,CUST04676,STR038,Online,2023-08-31,13760.0,Delivered,2023-11-07
ORD021030,CUST03558,STR035,Online,2023-08-23,5757.0,Delivered,2023-12-19
ORD021031,CUST01682,STR008,In-Store,2022-11-02,11916.0,Delivered,2023-07-21
ORD021032,CUST02763,STR028,In-Store,2022-12-27,71110.0,Delivered,2023-01-15
ORD021033,CUST02181,STR045,Online,2022-04-15,16936.0,Delivered,2023-10-12
ORD021034,CUST04065,STR045,In-Store,2022-01-01,7808.0,Delivered,2023-12-12
ORD021035,CUST00922,STR018,Online,2022-03-18,226461.0,Delivered,2022-05-26
ORD021036,CUST01488,STR008,Mobile App,2023-04-05,712.0,Delivered,2023-08-18
ORD021037,CUST02413,STR036,In-Store,2022-05-10,4400.0,Delivered,2023-11-25
ORD021038,CUST04919,STR032,In-Store,2023-06-23,2582.0,Delivered,2023-09-07
ORD021039,CUST01104,STR046,Mobile App,2022-12-21,4518.0,Delivered,2023-10-30
ORD021040,CUST03068,STR011,Online,2022-01-17,108072.0,Shipped,
ORD021041,CUST02145,STR008,Online,2022-12-20,7315.0,Delivered,2023-11-25
ORD021042,CUST03599,STR025,Mobile App,2022-07-30,236025.0,Delivered,2023-03-16
ORD021043,CUST02280,STR015,In-Store,2023-05-02,4080.0,Delivered,2023-05-03
ORD021044,CUST04414,STR036,Online,2023-12-26,5400.0,Shipped,
ORD021045,CUST04391,STR042,In-Store,2022-04-23,1317.5,Delivered,2023-09-02
ORD021046,CUST02082,STR030,In-Store,2023-01-25,360.0,Shipped,
ORD021047,CUST00997,STR013,In-Store,2022-03-31,3830.0,Delivered,2022-04-07
ORD021048,CUST00679,STR036,Mobile App,2023-04-07,17496.0,Delivered,2023-10-07
ORD021049,CUST00204,STR020,Online,2023-03-19,29509.0,Delivered,2023-07-06
ORD021050,CUST03587,STR047,In-Store,2023-10-15,177024.5,Delivered,2023-11-22
ORD021051,CUST00220,STR008,In-Store,2023-05-21,16340.0,Delivered,2023-06-09
ORD021052,CUST01478,STR013,Online,2023-07-21,4566.0,Delivered,2023-09-03
ORD021053,CUST00659,STR038,Online,2023-07-10,4332.0,Delivered,2023-09-15
ORD021054,CUST03065,STR046,In-Store,2023-02-16,11476.0,Delivered,2023-03-30
ORD021055,CUST01730,STR014,In-Store,2023-05-23,180876.0,Delivered,2023-08-30
ORD021056,CUST03499,STR025,Mobile App,2022-02-21,13240.0,Delivered,2023-05-15
ORD021057,CUST02793,STR041,In-Store,2022-01-16,99407.5,Delivered,2023-01-11
ORD021058,CUST00899,STR043,In-Store,2023-11-02,13680.0,Delivered,2023-11-30
ORD021059,CUST02482,STR004,In-Store,2023-09-21,3570.0,Delivered,2023-12-07
ORD021060,CUST00354,STR004,In-Store,2022-04-09,10459.5,Delivered,2022-12-13
ORD021061,CUST04043,STR036,Online,2022-11-14,5360.0,Delivered,2023-12-01
ORD021062,CUST00132,STR035,In-Store,2023-03-01,9288.0,Delivered,2023-10-10
ORD021063,CUST01892,STR023,Online,2022-04-24,20742.0,Delivered,2023-03-02
ORD021064,CUST02679,STR024,Mobile App,2022-11-26,7160.0,Delivered,2023-10-13
ORD021065,CUST01408,STR049,Mobile App,2022-01-06,12880.0,Delivered,2022-11-11
ORD021066,CUST00910,STR026,Mobile App,2023-07-21,6192.0,Cancelled,
ORD021067,CUST01904,STR024,Online,2022-06-17,22200.0,Shipped,
ORD021068,CUST03992,STR003,In-Store,2022-02-07,6587.5,Processing,
ORD021069,CUST04178,STR043,In-Store,2023-12-03,35672.0,Delivered,2023-12-11
ORD021070,CUST01481,STR043,In-Store,2022-04-18,12900.0,Cancelled,
ORD021071,CUST01976,STR044,In-Store,2023-05-03,2718.0,Delivered,2023-10-19
ORD021072,CUST00347,STR049,Mobile App,2022-11-02,54662.0,Delivered,2023-04-07
ORD021073,CUST03481,STR042,Online,2023-11-22,56800.0,Delivered,2023-12-29
ORD021074,CUST02352,STR036,In-Store,2022-11-02,11400.0,Delivered,2023-08-08
ORD021075,CUST00416,STR012,Online,2022-03-15,1270.0,Delivered,2022-08-30
ORD021076,CUST00702,STR018,Online,2023-03-29,5664.0,Delivered,2023-11-27
ORD021077,CUST00328,STR031,Online,2023-07-28,228856.0,Delivered,2023-11-01
ORD021078,CUST04235,STR035,In-Store,2022-06-21,8782.0,Delivered,2022-07-27
ORD021079,CUST00574,STR027,Online,2023-03-06,6030.0,Delivered,2023-06-27
ORD021080,CUST03663,STR015,In-Store,2022-04-22,34500.0,Shipped,
ORD021081,CUST02702,STR001,Online,2023-02-04,15480.0,Delivered,2023-03-09
ORD021082,CUST00104,STR009,In-Store,2022-03-19,5020.0,Delivered,2022-04-28
ORD021083,CUST01831,STR048,In-Store,2023-03-11,59405.0,Shipped,
ORD021084,CUST04766,STR031,Mobile App,2023-09-01,14757.0,Delivered,2023-09-01
ORD021085,CUST02463,STR025,Online,2022-05-29,53821.5,Delivered,2023-06-12
ORD021086,CUST02589,STR010,In-Store,2023-03-17,3020.0,Delivered,2023-06-08
ORD021087,CUST01107,STR004,In-Store,2023-02-28,840.0,Delivered,2023-07-10
ORD021088,CUST01421,STR048,Online,2023-01-21,950.0,Delivered,2023-10-16
ORD021089,CUST00902,STR020,In-Store,2023-01-22,7710.0,Delivered,2023-11-18
ORD021090,CUST03482,STR013,In-Store,2022-09-25,31680.0,Delivered,2022-10-13
ORD021091,CUST03666,STR029,Mobile App,2022-07-28,24408.0,Delivered,2023-03-04
ORD021092,CUST02186,STR030,In-Store,2022-10-06,13540.0,Shipped,
ORD021093,CUST04935,STR013,In-Store,2022-04-27,35933.0,Delivered,2022-11-07
ORD021094,CUST01904,STR007,Online,2022-02-06,372558.0,Delivered,2022-05-21
ORD021095,CUST00552,STR044,Online,2022-07-08,103182.0,Delivered,2023-08-14
ORD021096,CUST04324,STR023,Online,2023-06-14,6715.5,Delivered,2023-07-01
ORD021097,CUST00987,STR028,Online,2023-05-27,1472.0,Delivered,2023-07-28
ORD021098,CUST03682,STR041,In-Store,2022-09-30,8212.0,Cancelled,
ORD021099,CUST01845,STR015,Mobile App,2023-05-24,30512.5,Delivered,2023-10-05
ORD021100,CUST03329,STR048,Online,2023-06-11,9595.0,Delivered,2023-11-11
ORD021101,CUST04848,STR008,In-Store,2022-09-26,1380.0,Delivered,2023-09-27
ORD021102,CUST01882,STR035,Online,2023-01-04,53660.0,Delivered,2023-10-04
ORD021103,CUST03103,STR007,In-Store,2023-03-21,47520.0,Processing,
ORD021104,CUST04251,STR026,In-Store,2023-09-14,39444.0,Delivered,2023-10-05
ORD021105,CUST03254,STR020,In-Store,2023-09-25,18397.5,Delivered,2023-11-03
ORD021106,CUST00842,STR033,In-Store,2022-03-11,1037.0,Delivered,2022-03-29
ORD021107,CUST03182,STR016,In-Store,2023-08-17,52832.5,Delivered,2023-10-21
ORD021108,CUST02248,STR017,In-Store,2023-01-03,1215.0,Shipped,
ORD021109,CUST04033,STR010,Online,2023-10-01,3294.0,Delivered,2023-10-07
ORD021110,CUST01471,STR042,Mobile App,2023-07-18,52222.5,Delivered,2023-09-30
ORD021111,CUST03001,STR011,In-Store,2023-08-12,3638.5,Cancelled,
ORD021112,CUST03438,STR024,In-Store,2023-03-10,82288.0,Delivered,2023-08-03
ORD021113,CUST02400,STR032,Online,2022-10-29,42971.5,Delivered,2023-03-19
ORD021114,CUST01282,STR036,In-Store,2022-06-14,5865.0,Delivered,2022-12-26
ORD021115,CUST01402,STR046,Online,2023-01-20,202116.5,Delivered,2023-11-05
ORD021116,CUST04831,STR036,Online,2023-07-25,3876.0,Delivered,2023-12-29
ORD021117,CUST00317,STR039,In-Store,2022-03-29,6940.0,Delivered,2023-12-02
ORD021118,CUST04659,STR019,Online,2023-12-22,18825.0,Delivered,2023-12-23
ORD021119,CUST00801,STR024,Mobile App,2022-10-03,53550.0,Delivered,2023-07-10
ORD021120,CUST02257,STR018,In-Store,2023-08-16,90669.5,Delivered,2023-12-17
ORD021121,CUST00371,STR031,Online,2023-10-25,9595.0,Cancelled,
ORD021122,CUST02016,STR032,In-Store,2022-11-27,83760.0,Delivered,2023-12-24
ORD021123,CUST04125,STR001,In-Store,2022-08-26,4104.0,Delivered,2023-04-23
ORD021124,CUST02436,STR039,Online,2023-11-14,3648.0,Delivered,2023-12-17
ORD021125,CUST03438,STR006,Online,2022-02-17,4864.0,Delivered,2022-09-12
ORD021126,CUST03369,STR033,Online,2022-05-07,70170.0,Delivered,2023-05-19
ORD021127,CUST00698,STR049,In-Store,2022-04-29,30460.0,Delivered,2022-06-30
ORD021128,CUST04261,STR038,In-Store,2023-08-29,9707.0,Shipped,
ORD021129,CUST02577,STR029,In-Store,2023-01-31,3300.0,Delivered,2023-06-23
ORD021130,CUST02339,STR009,Online,2023-03-26,30941.5,Delivered,2023-08-23
ORD021131,CUST04374,STR003,Online,2022-05-11,48454.0,Delivered,2023-01-18
ORD021132,CUST02326,STR034,In-Store,2023-08-30,14498.0,Shipped,
ORD021133,CUST02661,STR003,In-Store,2022-02-17,5520.0,Delivered,2022-08-26
ORD021134,CUST02556,STR009,Mobile App,2023-08-10,3838.0,Shipped,
ORD021135,CUST04076,STR028,In-Store,2023-08-23,11977.0,Delivered,2023-09-25
ORD021136,CUST04165,STR002,In-Store,2022-06-29,2950.0,Delivered,2023-03-22
ORD021137,CUST00896,STR034,In-Store,2023-12-25,3294.0,Processing,
ORD021138,CUST02177,STR035,Online,2023-03-04,59636.0,Delivered,2023-04-13
ORD021139,CUST00849,STR047,Online,2022-06-01,13357.0,Delivered,2023-08-13
ORD021140,CUST00782,STR005,In-Store,2023-10-16,12420.0,Delivered,2023-11-10
ORD021141,CUST02247,STR020,Online,2023-05-24,27360.0,Delivered,2023-10-25
ORD021142,CUST04198,STR006,Online,2023-10-04,141201.0,Delivered,2023-10-12
ORD021143,CUST03587,STR025,Mobile App,2022-09-27,185184.0,Delivered,2023-10-17
ORD021144,CUST03491,STR047,Online,2023-12-22,9360.0,Delivered,2023-12-31
ORD021145,CUST04082,STR034,In-Store,2023-04-03,3300.0,Delivered,2023-05-09
ORD021146,CUST03366,STR012,Online,2023-09-19,265601.0,Delivered,2023-10-14
ORD021147,CUST00249,STR044,In-Store,2023-05-03,12094.0,Delivered,2023-06-11
ORD021148,CUST04301,STR047,Online,2023-01-28,4576.0,Delivered,2023-11-28
ORD021149,CUST01302,STR005,Online,2023-10-11,23800.0,Delivered,2023-12-08
ORD021150,CUST03318,STR036,In-Store,2022-07-28,16470.0,Shipped,
ORD021151,CUST00236,STR021,Online,2022-11-03,120409.0,Shipped,
ORD021152,CUST04309,STR029,Online,2023-11-22,16296.0,Delivered,2023-12-11
ORD021153,CUST04198,STR046,Online,2023-06-10,304997.5,Processing,
ORD021154,CUST03865,STR012,In-Store,2022-10-04,9056.0,Shipped,
ORD021155,CUST04479,STR005,Online,2023-04-02,6289.0,Delivered,2023-07-12
ORD021156,CUST00123,STR001,In-Store,2023-09-19,26928.0,Delivered,2023-11-18
ORD021157,CUST02633,STR040,Online,2022-05-03,33919.0,Delivered,2022-12-06
ORD021158,CUST03517,STR005,Mobile App,2023-12-04,26000.0,Delivered,2023-12-31
ORD021159,CUST01539,STR047,Mobile App,2023-07-18,14554.0,Delivered,2023-12-16
ORD021160,CUST00539,STR019,In-Store,2022-07-29,22080.0,Delivered,2023-08-09
ORD021161,CUST02503,STR037,In-Store,2023-02-28,190.0,Delivered,2023-09-15
ORD021162,CUST02159,STR027,Online,2023-02-19,666.0,Shipped,
ORD021163,CUST00187,STR024,Online,2023-12-19,8550.0,Delivered,2023-12-21
ORD021164,CUST03409,STR033,In-Store,2022-05-23,25344.0,Delivered,2023-10-16
ORD021165,CUST03161,STR042,Online,2022-06-22,5760.0,Delivered,2023-04-05
ORD021166,CUST01011,STR014,Mobile App,2022-06-15,229.5,Delivered,2023-09-16
ORD021167,CUST04037,STR046,In-Store,2022-09-25,13072.0,Shipped,
ORD021168,CUST03640,STR004,Online,2023-05-25,4000.0,Delivered,2023-11-16
ORD021169,CUST01139,STR008,In-Store,2022-12-21,6666.0,Delivered,2023-01-09
ORD021170,CUST00552,STR014,In-Store,2023-09-22,7556.0,Delivered,2023-11-07
ORD021171,CUST01626,STR045,In-Store,2023-04-29,1870.0,Processing,
ORD021172,CUST00728,STR039,Online,2022-04-04,12186.0,Delivered,2023-07-20
ORD021173,CUST00937,STR006,In-Store,2023-12-05,3087.5,Delivered,2023-12-09
ORD021174,CUST04111,STR019,In-Store,2023-11-01,8040.0,Delivered,2023-12-25
ORD021175,CUST03944,STR017,In-Store,2023-12-08,19800.0,Delivered,2023-12-21
ORD021176,CUST01320,STR029,Mobile App,2023-02-05,7701.0,Processing,
ORD021177,CUST00360,STR007,In-Store,2023-03-10,31340.5,Delivered,2023-03-23
ORD021178,CUST03287,STR039,Online,2023-01-26,4001.5,Delivered,2023-08-16
ORD021179,CUST02485,STR034,In-Store,2022-10-20,186738.5,Delivered,2023-01-06
ORD021180,CUST01602,STR035,Online,2022-11-20,1909.5,Delivered,2023-04-22
ORD021181,CUST00957,STR050,In-Store,2023-12-27,2142.0,Delivered,2023-12-31
ORD021182,CUST03223,STR040,Online,2022-08-15,14184.0,Delivered,2023-02-24
ORD021183,CUST00472,STR006,In-Store,2023-03-28,1510.5,Delivered,2023-12-30
ORD021184,CUST03119,STR025,In-Store,2022-01-22,25840.0,Delivered,2023-11-19
ORD021185,CUST03750,STR009,Mobile App,2022-10-29,1919.0,Delivered,2023-04-28
ORD021186,CUST01015,STR006,Online,2023-10-18,82280.0,Delivered,2023-10-31
ORD021187,CUST04114,STR019,Online,2023-12-30,2376.0,Processing,
ORD021188,CUST04558,STR032,In-Store,2022-02-23,35900.0,Delivered,2023-09-29
ORD021189,CUST01685,STR046,Online,2023-03-11,23375.0,Cancelled,
ORD021190,CUST00388,STR012,In-Store,2023-08-23,8911.0,Delivered,2023-12-22
ORD021191,CUST01758,STR040,In-Store,2023-07-22,4490.0,Delivered,2023-07-28
ORD021192,CUST04563,STR040,Online,2023-11-18,17200.0,Delivered,2023-12-24
ORD021193,CUST00664,STR044,Online,2022-12-02,178330.0,Shipped,
ORD021194,CUST02441,STR037,In-Store,2022-01-12,2670.0,Shipped,
ORD021195,CUST04345,STR008,Mobile App,2022-02-14,16604.0,Delivered,2023-05-24
ORD021196,CUST01085,STR016,In-Store,2022-09-01,6444.0,Delivered,2022-11-16
ORD021197,CUST03550,STR049,Mobile App,2022-03-23,3560.0,Delivered,2022-09-13
ORD021198,CUST02748,STR036,In-Store,2023-09-28,40178.0,Delivered,2023-10-17
ORD021199,CUST01518,STR045,Online,2022-11-18,14133.0,Delivered,2023-07-29
ORD021200,CUST03793,STR034,Mobile App,2022-12-31,10713.0,Delivered,2023-05-18
ORD021201,CUST04882,STR005,In-Store,2022-04-04,16610.0,Delivered,2023-11-13
ORD021202,CUST04099,STR049,In-Store,2022-11-19,4860.0,Shipped,
ORD021203,CUST02635,STR004,In-Store,2023-11-02,26220.0,Delivered,2023-12-19
ORD021204,CUST04436,STR033,In-Store,2023-08-15,63088.0,Delivered,2023-12-10
ORD021205,CUST00579,STR018,In-Store,2023-12-01,6288.5,Delivered,2023-12-06
ORD021206,CUST01821,STR016,Online,2022-10-01,14302.0,Delivered,2023-01-10
ORD021207,CUST00493,STR016,Online,2022-04-03,11220.0,Delivered,2022-12-21
ORD021208,CUST02079,STR023,In-Store,2022-12-04,10500.0,Delivered,2023-09-19
ORD021209,CUST04293,STR033,Online,2023-03-26,1060.0,Delivered,2023-12-01
ORD021210,CUST00868,STR008,Online,2022-11-25,22560.0,Delivered,2023-09-01
ORD021211,CUST00018,STR033,In-Store,2023-01-26,4543.0,Delivered,2023-03-31
ORD021212,CUST00838,STR046,Online,2023-04-07,24748.0,Delivered,2023-08-19
ORD021213,CUST02207,STR003,Online,2023-07-14,33836.5,Cancelled,
ORD021214,CUST02972,STR016,Online,2023-12-11,6090.0,Cancelled,
ORD021215,CUST04903,STR046,Online,2023-09-04,47099.5,Delivered,2023-12-05
ORD021216,CUST00487,STR047,In-Store,2022-04-24,24250.0,Delivered,2022-09-04
ORD021217,CUST03019,STR015,Mobile App,2023-10-12,205667.5,Delivered,2023-10-20
ORD021218,CUST00571,STR039,Online,2023-11-11,1780.0,Delivered,2023-12-10
ORD021219,CUST02608,STR006,Online,2023-04-30,1440.0,Delivered,2023-08-01
ORD021220,CUST04222,STR010,In-Store,2023-05-31,46610.0,Delivered,2023-10-12
ORD021221,CUST02481,STR040,Online,2023-12-03,4161.0,Delivered,2023-12-28
ORD021222,CUST02855,STR043,In-Store,2023-03-14,3697.5,Delivered,2023-03-22
ORD021223,CUST00210,STR017,In-Store,2022-02-28,1980.0,Delivered,2023-02-28
ORD021224,CUST01894,STR012,In-Store,2022-12-09,10040.0,Shipped,
ORD021225,CUST02563,STR047,Online,2022-09-25,7752.5,Delivered,2023-12-11
ORD021226,CUST00025,STR006,Online,2023-01-27,1596.0,Delivered,2023-06-11
ORD021227,CUST04718,STR003,In-Store,2023-06-17,14552.0,Delivered,2023-11-02
ORD021228,CUST02957,STR039,In-Store,2023-10-10,33150.0,Delivered,2023-12-13
ORD021229,CUST02766,STR017,Online,2023-07-17,703.0,Processing,
ORD021230,CUST04636,STR010,In-Store,2023-04-17,92200.0,Delivered,2023-10-27
ORD021231,CUST01870,STR006,Mobile App,2022-05-16,172959.0,Delivered,2022-11-07
ORD021232,CUST03243,STR014,In-Store,2023-08-02,7704.0,Delivered,2023-10-26
ORD021233,CUST04190,STR030,Online,2022-06-15,28440.0,Delivered,2022-10-13
ORD021234,CUST02752,STR017,Online,2022-10-07,3882.0,Delivered,2023-10-21
ORD021235,CUST00774,STR004,Online,2022-03-23,10822.0,Delivered,2023-12-17
ORD021236,CUST01225,STR002,Mobile App,2022-02-28,43757.0,Processing,
ORD021237,CUST02065,STR012,Online,2022-11-27,2385.0,Processing,
ORD021238,CUST04564,STR002,Mobile App,2022-11-10,6287.5,Delivered,2023-05-16
ORD021239,CUST00523,STR012,Online,2022-03-21,13096.0,Delivered,2022-12-27
ORD021240,CUST04190,STR004,Online,2023-12-11,83192.5,Delivered,2023-12-19
ORD021241,CUST02009,STR028,In-Store,2023-03-05,35624.0,Delivered,2023-07-19
ORD021242,CUST01924,STR044,In-Store,2022-09-08,54120.0,Shipped,
ORD021243,CUST04354,STR009,In-Store,2022-09-04,16520.0,Delivered,2023-01-18
ORD021244,CUST00314,STR050,Online,2022-10-10,13200.0,Delivered,2023-08-31
ORD021245,CUST04096,STR008,In-Store,2023-05-04,19085.0,Delivered,2023-06-05
ORD021246,CUST03810,STR010,Online,2022-03-17,19414.0,Delivered,2023-01-05
ORD021247,CUST01821,STR047,In-Store,2022-06-28,35314.0,Delivered,2022-11-23
ORD021248,CUST01279,STR035,Mobile App,2023-01-15,6118.0,Delivered,2023-05-21
ORD021249,CUST04518,STR004,In-Store,2022-03-17,23390.0,Delivered,2023-11-13
ORD021250,CUST02556,STR013,In-Store,2022-11-10,6698.0,Delivered,2023-09-11
ORD021251,CUST01285,STR016,In-Store,2023-07-30,99797.5,Cancelled,
ORD021252,CUST00655,STR044,Online,2023-11-06,10410.0,Cancelled,
ORD021253,CUST02775,STR012,In-Store,2022-11-01,1386.0,Shipped,
ORD021254,CUST02454,STR014,In-Store,2022-08-29,2385.0,Cancelled,
ORD021255,CUST00123,STR028,In-Store,2022-06-18,36958.0,Delivered,2022-09-06
ORD021256,CUST01127,STR003,Online,2023-06-14,28512.0,Delivered,2023-09-20
ORD021257,CUST04285,STR023,In-Store,2023-11-15,18760.0,Delivered,2023-11-17
ORD021258,CUST01095,STR012,Online,2023-06-25,6620.0,Delivered,2023-08-07
ORD021259,CUST00944,STR008,In-Store,2022-04-21,8627.5,Delivered,2023-02-15
ORD021260,CUST04626,STR012,Online,2023-12-02,6591.5,Delivered,2023-12-21
ORD021261,CUST02792,STR047,In-Store,2022-03-16,4140.0,Delivered,2023-05-27
ORD021262,CUST04320,STR017,In-Store,2022-04-24,109785.0,Delivered,2023-10-13
ORD021263,CUST02478,STR023,In-Store,2022-04-08,1596.0,Delivered,2023-03-19
ORD021264,CUST04720,STR021,Mobile App,2023-02-11,10050.0,Delivered,2023-04-28
ORD021265,CUST00458,STR026,Online,2022-02-18,23310.0,Delivered,2022-12-22
ORD021266,CUST01690,STR006,Online,2023-07-28,4692.0,Delivered,2023-11-08
ORD021267,CUST02633,STR049,In-Store,2023-02-10,20898.0,Delivered,2023-02-20
